"","Date","hour","corrPrior","corrPred","coh","mse","mseZero"
"1",1130806800,1,0.976427707964483,-0.263946190046709,5.16,10.20070848,6.34502345412846
"2",1130810400,2,0.97634721144377,-0.336512550258413,5.072,10.51209024,6.18788816245724
"3",1130814000,3,0.978352407021528,-0.232102604458122,5.192,7.75326112,6.23071095932713
"4",1130817600,4,0.978839997547461,-0.183255080243437,5.076,6.2190152,5.78405580829285
"5",1130821200,5,0.970463356745421,0.188598703376182,4.992,5.43179712,6.03833375619701
"6",1130824800,6,0.973528918454406,0.457602363051396,4.796,3.90458368,5.28093963121065
"7",1130828400,7,0.964605456221444,0.253919011328851,4.612,4.36930368,4.97340065725857
"8",1130832000,8,0.969727905927467,0.190519671118531,4.344,5.27431888,4.38097417810782
"9",1130835600,9,0.970059420679628,-0.143245586473909,4.296,6.84087376,3.85220872500499
"10",1130839200,10,0.964808881485003,-0.479831484085161,4.172,7.2597896,3.57325651147753
"11",1130842800,11,0.963845223669512,-0.392593003392325,4.18,6.70715568,3.7765440166762
"12",1130846400,12,0.967626685910186,-0.349785565078033,4.2,6.88454256,3.7717859281351
"13",1130850000,13,0.961374235158675,-0.193612017671171,4.032,5.89287264,3.59965651147753
"14",1130853600,14,0.961024205026684,-0.343383214755607,3.816,6.03122048,4.25166387603927
"15",1130857200,15,0.952806442673208,-0.324745257264169,3.656,5.39154032,4.23208299062828
"16",1130860800,16,0.95428046497991,0.174244722436265,3.504,5.03865312,4.00812858436805
"17",1130864400,17,0.950528336923955,0.156919411426775,3.256,5.78370832,4.55627273014909
"18",1130868000,18,0.949329261915134,0.289152150411227,2.96,5.87378528,4.6718190686629
"19",1130871600,19,0.955532146355799,0.0308036678002772,2.668,6.22639808,4.75859627179302
"20",1130875200,20,0.947178126128689,0.0345116674179684,2.484,5.91516048,4.79808965200533
"21",1130878800,21,0.952495643714406,-0.00965340312283774,2.28,5.3109176,4.93754848532048
"22",1130882400,22,0.949531933155493,0.187319574485667,2.168,6.164036,5.74474112075874
"23",1130886000,23,0.955184470804344,-0.0323054454566747,2.096,6.14529984,5.77316023534776
"24",1130889600,24,0.937487611459827,-0.0666842861517663,2.024,6.02803152,5.7572403759847
