"","Date","hour","corrPrior","corrPred","coh","mse","mseZero"
"1",1004576400,1,0.964615767581737,-0.950657041594287,354.8,3361.299824,10327.1871298433
"2",1004580000,2,0.966230769719031,-0.794970057975674,355.84,2322.33736,10754.3992057111
"3",1004583600,3,0.964008717048384,-0.935802043854624,356.8,2612.914912,11121.1997525649
"4",1004587200,4,0.960715614384526,-0.171067046276202,357.64,1715.295984,11495.5888485267
"5",1004590800,5,0.960820750258433,-0.792879866947145,358.56,2026.762544,11825.1093172585
"6",1004594400,6,0.960018991287663,-0.617812089766394,359.44,2050.960896,12163.2812368823
"7",1004598000,7,0.962537285066658,-0.709232683236746,360.24,2069.916736,12483.3159801682
"8",1004601600,8,0.963325163957696,-0.508288079080916,361.2,1762.923584,12842.607899792
"9",1004605200,9,0.95809109092422,-0.640560763859846,362.24,2214.94368,13201.8998194158
"10",1004608800,10,0.952623776286493,-0.530917437683667,362.96,1927.855104,13490.7116609176
"11",1004612400,11,0.947244504861986,-0.595492355623733,363.4,1712.875456,13710.1062479595
"12",1004616000,12,0.937816587843569,-0.0424112897437814,363.72,1321.792384,13702.6205225135
"13",1004619600,13,0.905601956748026,0.364715864030007,364.08,565.26304,13572.9174644856
"14",1004623200,14,0.972472758443866,0.620098900129109,364.28,736.560992,13564.8717390396
"15",1004626800,15,0.976656125987966,0.705317775168939,362.32,736.603136,13573.3174644856
"16",1004630400,16,0.976607588693382,0.804426216683612,359.8,543.357536,13524.3231118096
"17",1004634000,17,0.979486048028957,0.812978185523476,357.4,491.952704,13391.1115046737
"18",1004637600,18,0.981883140025596,0.838485616832256,355,188.132624,13207.9455448618
"19",1004641200,19,0.986420734694155,0.836773569252252,352.52,156.463568,12970.3452323739
"20",1004644800,20,0.989082576607698,0.888807995935412,350.28,78.2340319999999,12650.3219399801
"21",1004648400,21,0.993927293903551,0.906233896865502,347.92,51.049904,12248.1499422343
"22",1004652000,22,0.994544231056756,0.909292671385018,345.16,71.38592,11845.9779444885
"23",1004655600,23,0.995260825390699,0.909078294370597,342.12,60.280032,11480.3202994187
"24",1004659200,24,0.994547529120117,0.904350083888186,339.4,65.16648,11147.2912815788
"25",1004662800,1,0.995195934531154,0.912538896764814,336.64,57.182624,10804.296538293
"26",1004666400,2,0.994453689293614,0.901697904736643,334.32,59.529456,10475.7589713451
"27",1004670000,3,0.992283530450145,0.857800539342023,332.36,78.740256,10250.9701097492
"28",1004673600,4,0.991195861079831,0.775047125914502,330.48,118.986352,10093.9070517213
"29",1004677200,5,0.987714779616142,0.662606898462214,328.8,157.253664,9955.22117003138
"30",1004680800,6,0.991761301495101,0.527483250640777,327.04,216.734624,9984.15834636937
"31",1004684400,7,0.990242585169252,0.455148180540702,325.4,225.659696,10042.2726990453
"32",1004688000,8,0.985942985010981,0.185621096352564,323.64,380.00272,10161.3814043973
"33",1004691600,9,0.983199016232744,-0.129157007510922,321.88,571.943024,10212.0100316273
"34",1004695200,10,0.973232955318685,-0.10644652818641,320.4,532.482992,10182.5928552893
"35",1004698800,11,0.963085951301409,-0.33970015522828,319.32,990.619616,10230.0214825193
"36",1004702400,12,0.941326786204259,-0.402912762181583,319.36,2202.648016,10346.2501878712
"37",1004706000,13,0.947532673318641,-0.415843931722991,320.08,4553.8984,10511.1646967911
"38",1004709600,14,0.933806293866007,-0.504146653175394,320.12,3985.344176,10777.919361955
"39",1004713200,15,0.91487032828267,-0.563523800630054,320.08,1941.012304,10861.976616415
"40",1004716800,16,0.914341738288688,-0.719238280085971,320.32,1052.729376,10950.8338708749
"41",1004720400,17,0.916131861525301,-0.73066840232223,320.96,924.357984,11144.5598306868
"42",1004724000,18,0.927793843685627,-0.669803985358805,321.84,872.7256,11361.7029668367
"43",1004727600,19,0.936261702384893,-0.614216176714039,322.96,836.670944,11611.2690047706
"44",1004731200,20,0.935423260813949,-0.643079377540514,324.52,1034.444736,11868.2407681505
"45",1004734800,21,0.939836956649967,-0.821501304736724,326.56,2582.867136,12149.8411587603
"46",1004738400,22,0.948770946835753,-0.736878293194665,328.6,3273.034096,12522.5959801682
"47",1004742000,23,0.953342661748758,-0.694124952541134,330.4,3725.777616,12924.7679779139
"48",1004745600,24,0.951476840191816,-0.58043375141442,332,3870.627296,13261.0084466458
"49",1004749200,1,0.94892101540948,-0.522690672324006,333.64,3759.900208,13564.6202881476
"50",1004752800,2,0.950998440182684,-0.403778418771818,335.16,3370.299616,13868.2321296495
"51",1004756400,3,0.949577990932124,-0.365305121458512,336.2,2502.63288,14196.7696965973
"52",1004760000,4,0.940232564594855,-0.317907497343804,336.92,2609.589744,14586.7701653292
"53",1004763600,5,0.931638630020007,-0.285669691070404,337.52,2389.756272,14894.519105047
"54",1004767200,6,0.920925794423531,-0.34278099423602,337.4,1837.9908,15083.4336139669
"55",1004770800,7,0.924210481689018,-0.360664533674773,337.16,1462.904512,15123.1365157509
"56",1004774400,8,0.942202075400112,-0.383224016612612,336.68,738.902912,15084.0736139669
"57",1004778000,9,0.946745611949051,-0.386710999656662,336.48,589.70624,15003.387810399
"58",1004781600,10,0.936816092496133,-0.440494359203941,336.6,1207.437664,14904.130555939
"59",1004785200,11,0.9357855542718,-0.256211507416472,336.4,1322.87392,14811.2733014791
"60",1004788800,12,0.957334650774892,0.0722746630105002,335.92,820.248688,14718.4160470191
"61",1004792400,13,0.944507404058966,-0.216194705985203,335.12,1172.52256,14668.5874197891
"62",1004796000,14,0.958234562652738,-0.18307582105176,333.76,989.292912,14854.896203263
"63",1004799600,15,0.954421091642548,-0.256446906349177,333.36,1020.261456,15238.1423193189
"64",1004803200,16,0.955706983567541,-0.247207131236346,332.96,1472.511696,15572.2912590368
"65",1004806800,17,0.959479475389745,-0.293554043274445,332.08,1518.356064,15807.0229442947
"66",1004810400,18,0.960168295843556,-0.31672879045783,331.08,1118.85616,15836.4401206326
"67",1004814000,19,0.960742264206465,-0.151832375695018,329.92,1977.461328,15666.8513371587
"68",1004817600,20,0.970021877814399,-0.0236241544455983,328.72,1783.915024,15564.2683572528
"69",1004821200,21,0.969812705580161,0.0832646153837668,327.32,1619.891456,15452.8396519008
"70",1004824800,22,0.964957686224024,0.186355601088826,325.4,1849.474432,15362.3823974409
"71",1004828400,23,0.95631981885124,0.298948620823648,323.36,1222.965824,15200.9993394129
"72",1004832000,24,0.944016328958193,0.376773794889795,321.68,1165.436,15001.993379601
"73",1004835600,1,0.929060159777944,0.521072835939141,320.2,1019.078528,14857.2617724651
"74",1004839200,2,0.896032450412982,0.589018053527516,318.72,667.382736,14695.8787144372
"75",1004842800,3,0.873731676063376,0.656292265454453,317.2,634.933472,14300.3809912454
"76",1004846400,4,0.860682793895569,0.713815254407395,315.52,446.418464,13850.8946408236
"77",1004850000,5,0.842849808777256,0.724214831083924,314.2,326.170032,13336.9511140638
"78",1004853600,6,0.814800580901235,0.748954591326911,313.4,307.951952,12891.5333908721
"79",1004857200,7,0.819754965958286,0.750264556599226,313.24,227.303856,12485.5328440183
"80",1004860800,8,0.807319187234521,0.75796033075928,313.4,287.575216,12087.3722971645
"81",1004864400,9,0.77981071774466,0.780301333837024,313.72,390.49008,11773.5890047706
"82",1004868000,10,0.763044801321248,0.837084599022641,314.12,446.986144,11433.9885360388
"83",1004871600,11,0.816606842673746,0.861370685399938,314.52,694.945136,10983.816382049
"84",1004875200,12,0.853168471762178,0.89572970298705,314.92,666.544432,10603.0043061813
"85",1004878800,13,0.867789402645016,0.911059696504972,315.12,376.732832,10273.7352102195
"86",1004882400,14,0.839006142473483,0.879775311988488,314.36,186.427376,9863.02603613569
"87",1004886000,15,0.853779182617905,0.913147293999864,312.92,181.074384,9269.64227501002
"88",1004889600,16,0.879533669150248,0.911535268311351,311.6,162.407888,8397.8809469365
"89",1004893200,17,0.889850217898989,0.916390057312552,310.68,412.861312,7634.07404966093
"90",1004896800,18,0.855617850641783,0.919784527806757,310.56,345.054336,6885.58134881739
"91",1004900400,19,0.907023816485602,0.933865891620678,311.32,200.231472,6276.66582431184
"92",1004904000,20,0.893158698433072,0.929941037962272,311.76,407.60704,5863.97908328021
"93",1004907600,21,0.884847270416902,0.940563510870352,312.24,364.081392,5388.26379314058
"94",1004911200,22,0.862176191554622,0.954406222333541,312.64,372.902128,4923.11995389293
"95",1004914800,23,0.858449541133901,0.952514511152462,313.36,321.79616,4483.13046732126
"96",1004918400,24,0.879602252806856,0.943544151537565,314.24,213.068928,4068.51235351962
"97",1004922000,1,0.863791482993646,0.913261022561045,314.88,524.928272,3673.06004328594
