"","Date","hour","corrPrior","corrPred","coh","mse","mseZero"
"1",1025485200,1,0.902314688846992,-0.21457440585849,8.336,49.87479456,5.21799159736633
"2",1025488800,2,0.909389158030122,-0.222771423968871,8.492,50.49840176,4.90192904143081
"3",1025492400,3,0.914018650141506,-0.0663812477240495,8.672,51.85289792,4.36365295173536
"4",1025496000,4,0.916580114410662,0.0577715852757164,8.876,43.82757328,3.55505144853594
"5",1025499600,5,0.912786249997021,-0.10968058387045,8.988,33.49353408,2.78648723858453
"6",1025503200,6,0.899800306266469,0.450551021912696,9.12,26.0448608,2.71206197589702
"7",1025506800,7,0.889730056201989,-0.48957523807681,9.14,18.21785808,2.75463160034542
"8",1025510400,8,0.887410865257304,-0.283564451660654,9.156,18.6793056,3.00509776594562
"9",1025514000,9,0.89770319940438,-0.307030750854674,9.16,14.07706528,3.34203851804184
"10",1025517600,10,0.911853624195607,-0.718229892113715,9.188,11.02372592,3.64164874377001
"11",1025521200,11,0.913932323032214,-0.892504008285993,9.24,10.11448704,3.91253355599421
"12",1025524800,12,0.921084275723093,-0.905842648888505,9.188,10.99579152,4.04916754121048
"13",1025528400,13,0.919470248482414,-0.815172151657382,9.04,14.75235904,4.25487100005869
"14",1025532000,14,0.931624814820634,-0.869092243723731,8.936,18.88075616,4.42518799266682
"15",1025535600,15,0.933980879961163,-0.849086532190826,8.936,20.03709264,4.60910498527495
"16",1025539200,16,0.936511558608578,-0.623768261872444,8.948,23.57825808,4.71138468463506
"17",1025542800,17,0.939152066726954,-0.489429702072164,8.896,21.94753856,4.82688303061919
"18",1025546400,18,0.943500714749782,-0.34208710149497,8.812,19.8647328,5.02881866985133
"19",1025550000,19,0.95207735372208,-0.185533134947867,8.708,17.2442296,5.35566618882751
"20",1025553600,20,0.958838236383045,-0.0248243228902765,8.48,13.3315568,5.43143400844358
"21",1025557200,21,0.958473642604744,-0.060641293004333,8.22,9.96424016,5.43143400844358
"22",1025560800,22,0.958111122578812,0.145206706735872,7.948,5.32931968,5.4554713016916
"23",1025564400,23,0.95768697910161,0.202566501690255,7.72,5.78737008,5.32210348207553
"24",1025568000,24,0.971413307852408,0.626564240108239,7.536,2.44154512,5.18873566245946
"25",1025571600,1,0.97224816975479,0.560920664161949,7.232,2.37564352,5.0605864894674
"26",1025575200,2,0.976486583376138,0.749722414877075,6.988,2.4938256,4.95163731647534
"27",1025578800,3,0.975306529963218,0.848907942732454,6.704,0.785313600000001,4.78863220361125
"28",1025582400,4,0.971805031353672,0.49011233208355,6.404,1.12942096,4.71175761711522
"29",1025586000,5,0.970979572478323,0.695454496923161,6.096,2.14082544,4.6749203238672
"30",1025589600,6,0.962546998176571,0.737352387495104,5.844,1.99326928,4.61606438399518
"31",1025593200,7,0.971255088271472,0.667078322989386,5.636,4.31920032,4.44951521100312
"32",1025596800,8,0.969557661839689,0.557814639341138,5.536,3.32268608,4.35142197788308
"33",1025600400,9,0.969242583750094,0.492899604633995,5.42,2.643148,4.21687280489102
"34",1025604000,10,0.975068961651718,0.347670574200265,5.332,2.23933008,4.05672363189896
"35",1025607600,11,0.976879900217864,0.316737791289942,5.228,1.25971088,3.88735581228289
"36",1025611200,12,0.97961630865469,0.122092392573739,5.092,2.85056112,3.76122528591483
"37",1025614800,13,0.979184256123879,-0.010878836230211,4.984,2.58707168,3.74400663929082
"38",1025618400,14,0.980325287158325,-0.0200120010882298,4.916,3.2503776,3.62225746629876
"39",1025622000,15,0.98264335553795,-0.0869074797070051,4.848,3.41573728,3.57540152642674
"40",1025625600,16,0.976104000099833,-0.146306845044052,4.788,3.67906,3.54176423317872
"41",1025629200,17,0.968060798403574,-0.0691168757593213,4.724,1.97278704,3.56900152642674
"42",1025632800,18,0.946885032320307,0.0397287511310633,4.652,1.33155392,3.54336423317872
"43",1025636400,19,0.881915445622961,-0.0274466643114189,4.556,1.33401056,3.37994047369063
"44",1025640000,20,0.84250655384064,-0.349884268780454,4.52,3.44010688,3.08318618783448
"45",1025643600,21,0.837448497157235,-0.304137903437349,4.52,3.33695488,3.02547430809044
"46",1025647200,22,0.847129384790091,0.00441654661428748,4.512,1.99661456,3.00021836821841
"47",1025650800,23,0.860722456501964,0.179089940699978,4.548,2.50334256,2.90761325535433
"48",1025654400,24,0.860340515805654,0.40718349439573,4.584,1.98893184,2.84346408236227
"49",1025658000,1,0.872552286353307,0.482079667939884,4.616,2.44221296,2.7748962627462
"50",1025661600,2,0.883707494199383,0.633225485107869,4.648,1.8510816,2.68670979650612
"51",1025665200,3,0.900458610230077,0.699561805783724,4.692,2.16106528,2.62252333026604
"52",1025668800,4,0.875151957118017,0.915434780007615,4.708,1.54297872,2.55624363090593
"53",1025672400,5,0.874176055464731,0.905854637817463,4.716,0.749370879999998,2.36855881868173
"54",1025676000,6,0.892012880058193,0.847618480952675,4.728,0.23126464,2.17611129970554
"55",1025679600,7,0.882171504796335,0.69937759980589,4.76,0.35712992,1.96450107397737
"56",1025683200,8,0.875062067607143,0.736214746573868,4.78,0.33935872,1.77414678812122
"57",1025686800,9,0.85478918426471,0.678005908988168,4.812,0.35052656,1.58055520901706
"58",1025690400,10,0.844381530130626,0.748994975485994,4.844,0.34273616,1.46505686303294
"59",1025694000,11,0.850773443063914,0.904520022321469,4.88,0.3785336,1.29459069743274
"60",1025697600,12,0.838625321389244,0.849619175154288,4.908,0.31472336,1.15338047170457
"61",1025701200,13,0.831368967408502,0.907830194304995,4.912,0.1615264,1.01853295272839
"62",1025704800,14,0.795884750662052,0.942082036745218,4.944,0.0810972799999998,0.881554907384146
"63",1025708400,15,0.76663415327676,0.931745660110588,4.956,0.13174272,0.858632801911929
"64",1025712000,16,0.792739431924015,0.800845191746608,4.964,0.500975199999999,1.2756072375915
"65",1025715600,17,0.828162302818854,0.748151660741743,4.956,1.12471168,2.23784603403894
"66",1025719200,18,0.849833122705816,0.68384405743038,4.964,3.53224992,5.64055761215007
"67",1025722800,19,0.853301998063484,0.770020509888628,5.012,5.7288784,10.3882267841491
"68",1025726400,20,0.879048809173431,0.748293752940452,5.088,16.99944096,16.4877094899081
