"","Date","hour","corrPrior","corrPred","coh","mse","mseZero"
"1",1233450000,1,0.990028002504507,-0.0930189506521046,139781.142857143,408226938.922229,235879597.433546
"2",1233453600,2,0.982615559073479,-0.633210856610305,136215,540950525.0304,485921583.74251
"3",1233457200,3,0.989351505648528,-0.682210084100758,130055.714285714,614136948.170629,738657493.904228
"4",1233460800,4,0.97806543508949,0.0176653723749042,124844.428571429,2249068876.43303,856081177.881189
"5",1233464400,5,0.976271214555697,-0.79787588631583,117199.285714286,1513149313.89143,912329490.565428
"6",1233468000,6,0.993034156495492,-0.541335148131409,111334.857142857,1311262173.61183,1137973869.89307
"7",1233471600,7,0.987500757981393,-0.265329859274582,102283.285714286,808010811.498229,1340442659.2517
"8",1233475200,8,0.978768295661721,0.130307006623366,95530.1428571429,295193202.021886,1625150770.1152
"9",1233478800,9,0.986629899219258,-0.0275858823826242,89897.1428571429,309141737.369771,1609631823.82331
"10",1233482400,10,0.995736444554225,-0.288032530862034,87853.4285714286,315518453.704229,1393396843.60155
"11",1233486000,11,0.994306373194211,0.258009335343595,79017.7142857143,344552786.945028,1419338195.89816
"12",1233489600,12,0.993130371874398,0.555694571717005,73083.1428571429,329953769.649086,1293622957.07662
"13",1233493200,13,0.996101142058452,0.336039903080482,69143.1428571429,527620015.3692,1070461168.55461
"14",1233496800,14,0.98548258295488,0.87898287615254,64598.2857142857,800846079.088629,952339581.3055
"15",1233500400,15,0.957814550594614,0.862144964871666,64785.2857142857,808427067.241771,690611370.305435
"16",1233504000,16,0.995682984682896,-0.296540354275154,68490.2857142857,355432879.889829,667512865.200358
"17",1233507600,17,0.99169463005625,-0.13217447593293,68140.7142857143,653797327.993828,630848717.138225
"18",1233511200,18,0.979565873512903,0.0314079205960671,75418,1432571743.25177,422179544.339673
"19",1233514800,19,0.979133746867742,0.646553500478415,80454.7142857143,286078482.000457,393876743.459787
"20",1233518400,20,0.978996767859247,0.656549582021797,82229.8571428571,101971597.2584,416553357.746088
"21",1233522000,21,0.968515730161701,0.528104202066762,86125.1428571429,127001157.250057,386310147.784979
"22",1233525600,22,0.976046397370278,-0.0112430100178367,86415.1428571429,345525096.005029,431890439.948599
"23",1233529200,23,0.981664323498398,0.265177792434396,88374.4285714286,272845742.563829,510545856.971956
"24",1233532800,24,0.98496538777998,0.224970801282563,94262.7142857143,578000803.640971,813650523.695902
"25",1233536400,1,0.980059407762681,-0.102640259932459,90539.1428571429,865943055.954114,1272278481.6393
"26",1233540000,2,0.973028331274562,0.984224971729475,89273.1428571429,279056835.648686,1784621898.23387
"27",1233543600,3,0.984527754598724,0.934939270809146,89879.5714285714,601637361.832628,2405273649.71204
"28",1233547200,4,0.994219751636589,0.759227720049987,88904.5714285714,575921470.552743,2854856691.92453
