"","Date","hour","corrPrior","corrPred","coh","mse","mseZero"
"1",1217552400,1,0.989782002205871,0.48296541815063,355.428571428571,17.2116571428572,2008.95633324198
"2",1217556000,2,0.990108421733296,0.466577968354257,361.428571428571,169.990571428572,1919.81319709208
"3",1217559600,3,0.988497921719224,0.911543033595198,365.714285714286,87.0345714285714,1866.13952841358
"4",1217563200,4,0.991854764728654,0.936712460234902,370.571428571429,8.24948571428577,1634.71011996389
"5",1217566800,5,0.994435158762794,0.885117411553451,377,72.2198857142859,1401.68883492135
"6",1217570400,6,0.987229690539855,0.849391594270478,384.571428571429,72.8502285714285,1211.03505625018
"7",1217574000,7,0.991677624615065,-0.259010664487864,391.428571428571,96.2880571428571,1111.85102405745
"8",1217577600,8,0.987006002106235,0.0864606807101517,392.428571428571,111.086514285714,1025.52413472187
"9",1217581200,9,0.969570309080665,-0.375622614784954,393.142857142857,40.6934285714285,940.789121979128
"10",1217584800,10,0.992345443071497,-0.768384296481427,396.142857142857,66.6875999999999,930.911531100571
"11",1217588400,11,0.992742542144353,-0.841581867899695,399.285714285714,275.1132,1059.32021252181
"12",1217592000,12,0.993014407949527,-0.81407986100512,401.857142857143,113.444628571429,1191.60648482161
"13",1217595600,13,0.995486588263387,-0.0961672793024007,403.142857142857,83.7146857142857,1544.34233458547
"14",1217599200,14,0.991333234655788,-0.899301363054911,404.428571428571,341.065371428572,1876.99639226368
"15",1217602800,15,0.948445561435184,-0.708086851168826,405.571428571429,575.897371428572,2221.56893686328
"16",1217606400,16,0.93775669977749,0.872671530688971,405.714285714286,260.767028571429,2766.75408508417
"17",1217610000,17,0.97498941393435,0.890679611208209,403.857142857143,206.985314285715,3224.55127891228
"18",1217613600,18,0.971239515583447,0.863971395340374,401.857142857143,284.420628571429,3746.34847274039
"19",1217617200,19,0.99056402060336,-0.310244970611414,397.714285714286,203.493828571428,4300.75799118276
"20",1217620800,20,0.991771720495568,-0.893840827638914,394.142857142857,166.736228571429,4619.24846468965
"21",1217624400,21,0.992329045652704,0.139683479624117,390.142857142857,267.013428571428,5130.47395093929
"22",1217628000,22,0.987512204089882,-0.407125758799369,384.857142857143,112.186914285714,5798.55685905311
"23",1217631600,23,0.987972290321269,0.28266077984214,380.285714285714,120.165142857143,5923.82240432446
"24",1217635200,24,0.982570077825505,0.349920298954348,375.714285714286,43.4870857142857,6216.10867662425
"25",1217638800,1,0.979305902538599,-0.203768832325552,370.857142857143,87.2797714285715,6586.72155925259
"26",1217642400,2,0.97999885556649,0.287776476069903,368.428571428571,87.2109714285714,6936.31399385952
"27",1217646000,3,0.977122603843539,-0.255702017089169,364.857142857143,72.5585142857143,7260.60026615932
"28",1217649600,4,0.990744193061575,0.00526158642537035,360.285714285714,30.3809142857141,7213.13079868792
"29",1217653200,5,0.98111157150417,0.353597558743118,359.428571428571,54.1868571428572,7113.62043517369
"30",1217656800,6,0.980436002704656,0.540699417684866,357.428571428571,21.6844,7420.31483088064
"31",1217660400,7,0.990047596940852,-0.453483131995154,355.142857142857,20.5422857142856,7466.64144120919
"32",1217664000,8,0.981131389294343,0.551961551006735,353,26.73,7249.17169473075
"33",1217667600,9,0.96593117512425,-0.0129732509340814,351,31.6767428571429,7174.1103506665
"34",1217671200,10,0.981984057884499,-0.00836381008698375,351.285714285714,12.8633714285713,7225.00838956647
"35",1217674800,11,0.986278828654564,0.126855318963303,351.857142857143,19.4359999999999,7473.78429835204
"36",1217678400,12,0.948011295355501,0.0622316362347457,350,20.3664000000001,7402.15152571637
"37",1217682000,13,0.92274913152523,0.0551650397031333,349.714285714286,51.7929714285714,7207.70222725934
"38",1217685600,14,0.932016793057459,0.327330369958507,351,73.7674285714283,7161.3756169308
"39",1217689200,15,0.927307403300367,0.592489351995546,351.428571428571,19.4228,7207.70222725934
"40",1217692800,16,0.975901832029235,-0.85277070665028,351.142857142857,78.9950857142857,7088.31427286656
"41",1217696400,17,0.979054974339696,0.0546814607712812,349.714285714286,95.3325142857141,6868.27309781669
"42",1217700000,18,0.978674540767785,0.230939325586115,350.142857142857,37.2997142857143,6790.64032518102
"43",1217703600,19,0.985223591363796,-0.760620799075976,351.285714285714,26.3627999999999,6911.45685100238
"44",1217707200,20,0.989351961051017,-0.901452059592375,351.571428571429,93.0982857142856,7131.49802605225
"45",1217710800,21,0.981659693717089,-0.863744866217907,351.285714285714,89.0658857142858,7506.80474637346
"46",1217714400,22,0.98633268142761,-0.687742238852705,352,120.882514285715,7863.09101867325
